2053,2020-05-25,?,3,5,16,34,36,42
2054,2020-05-26,?,4,1,17,26,32,33
2055,2020-05-27,?,2,2,8,15,38,43
2056,2020-05-28,?,2,13,17,20,28,32
2057,2020-05-29,?,4,3,15,32,36,45
2058,2020-05-30,?,2,2,6,10,29,32
2059,2020-05-31,?,4,15,31,32,34,42
2060,2020-06-01,?,2,4,6,22,24,33
2061,2020-06-02,?,2,1,9,24,28,35
2062,2020-06-03,?,1,8,15,18,22,26
2063,2020-06-04,?,3,1,6,9,20,39
2064,2020-06-05,?,3,11,13,27,32,39
2065,2020-06-06,?,3,11,33,41,42,45
2066,2020-06-07,?,2,12,26,28,33,44
2067,2020-06-08,?,1,9,19,32,43,44
2068,2020-06-09,?,1,5,7,9,20,31
2069,2020-06-10,?,1,18,22,30,35,44
2070,2020-06-11,?,4,5,8,16,35,37
2071,2020-06-12,?,4,5,10,23,34,41
2072,2020-06-13,?,1,6,15,17,18,41
2073,2020-06-14,?,1,1,19,20,37,43
2074,2020-06-15,?,3,1,2,17,22,42
2075,2020-06-16,?,2,4,10,13,18,29
2076,2020-06-17,?,4,15,31,35,36,41
2077,2020-06-18,?,4,2,12,18,24,26
2078,2020-06-19,?,2,9,26,30,31,37
2079,2020-06-20,?,2,2,8,20,25,28
2080,2020-06-21,?,1,4,17,24,34,35
2081,2020-06-22,?,4,2,22,30,31,45
2082,2020-06-23,?,3,5,11,17,43,44
2083,2020-06-24,?,1,14,18,26,27,28
2084,2020-06-25,?,4,7,17,37,39,45
2085,2020-06-26,?,4,7,15,18,20,36
2086,2020-06-27,?,2,5,11,31,35,37
2087,2020-06-28,?,4,10,22,23,24,41
2088,2020-06-29,?,2,9,13,21,29,34
2089,2020-06-30,?,3,1,3,5,27,34
2090,2020-07-01,?,3,2,14,32,38,43
2091,2020-07-02,?,1,6,10,31,32,45
2092,2020-07-03,?,1,2,12,13,41,45
2093,2020-07-04,?,4,1,21,22,27,29
2094,2020-07-05,?,3,4,7,40,43,44
2095,2020-07-06,?,4,2,24,31,33,36
2096,2020-07-07,?,1,10,17,35,38,40
2097,2020-07-08,?,1,5,9,20,27,35
2098,2020-07-09,?,4,8,10,31,38,43
2099,2020-07-10,?,1,1,10,11,28,43
2100,2020-07-11,?,1,5,18,22,24,45
2101,2020-07-12,?,3,2,18,25,34,38
2102,2020-07-13,?,2,5,15,22,38,40
2103,2020-07-14,?,1,1,2,24,33,37
2104,2020-07-15,?,1,16,20,23,27,32
2105,2020-07-16,?,4,1,3,11,31,38
2106,2020-07-17,?,1,8,11,26,34,42
2107,2020-07-18,?,2,3,26,36,37,45
2108,2020-07-19,?,4,1,21,26,33,43
2109,2020-07-20,?,2,11,12,30,35,41
2110,2020-07-21,?,3,1,16,18,22,29
2111,2020-07-22,?,2,5,9,25,29,38
2112,2020-07-23,?,2,2,3,19,27,32
2113,2020-07-24,?,1,4,9,12,20,45
2114,2020-07-25,?,3,5,22,29,30,42
2115,2020-07-26,?,2,5,7,34,35,39
2116,2020-07-27,?,3,2,5,15,26,43
2117,2020-07-28,?,4,3,11,32,35,42
2118,2020-07-29,?,2,15,17,31,39,42
2119,2020-07-30,?,2,5,11,33,37,40
2120,2020-07-31,?,3,3,4,9,19,34
2121,2020-08-01,?,4,3,6,24,36,39
2122,2020-08-02,?,2,9,11,13,26,31
2123,2020-08-03,?,2,7,13,25,33,41
2124,2020-08-04,?,3,12,15,31,34,42
2125,2020-08-05,?,1,3,12,16,30,31
2126,2020-08-06,?,3,16,18,21,29,36
2127,2020-08-07,?,4,14,17,21,27,37
2128,2020-08-08,?,1,10,21,22,28,33
2129,2020-08-09,?,1,2,20,29,31,39
2130,2020-08-10,?,1,3,6,19,24,37
2131,2020-08-11,?,4,5,13,22,29,37
2132,2020-08-12,?,4,1,6,19,26,32
2133,2020-08-13,?,1,1,10,20,41,44
2134,2020-08-14,?,1,15,19,21,36,41
2135,2020-08-15,?,4,3,4,12,22,38
2136,2020-08-16,?,3,25,30,42,43,44
2137,2020-08-17,?,1,5,11,21,38,43
2138,2020-08-18,?,1,5,18,21,29,32
2139,2020-08-19,?,1,1,4,10,11,45
2140,2020-08-20,?,4,14,28,30,35,39
2141,2020-08-21,?,3,1,3,9,14,17
2142,2020-08-22,?,2,5,10,17,29,40
2143,2020-08-23,?,4,5,16,29,40,42
2144,2020-08-24,?,1,15,16,21,29,34
2145,2020-08-25,?,3,11,14,19,21,45
2146,2020-08-26,?,2,1,9,15,38,44
2147,2020-08-27,?,2,6,19,24,38,43
2148,2020-08-28,?,2,2,3,13,25,44
2149,2020-08-29,?,4,3,4,24,32,45
2150,2020-08-30,?,4,14,15,19,22,26
2151,2020-08-31,?,3,20,27,29,31,34
2152,2020-09-01,?,3,3,13,15,37,39
2153,2020-09-02,?,2,4,6,16,17,35
2154,2020-09-03,?,2,1,8,11,15,42
2155,2020-09-04,?,2,2,6,8,35,39
2156,2020-09-05,?,4,6,10,19,37,38
2157,2020-09-06,?,2,2,29,36,38,39
2158,2020-09-07,?,3,7,12,13,30,36
2159,2020-09-08,?,3,12,17,22,25,27
2160,2020-09-09,?,2,10,16,19,25,29
2161,2020-09-10,?,3,3,4,8,9,26
2162,2020-09-11,?,4,5,16,24,31,43
2163,2020-09-12,?,4,1,4,6,29,37
2164,2020-09-13,?,3,4,9,10,29,31
2165,2020-09-14,?,1,5,7,33,40,41
2166,2020-09-15,?,2,4,9,26,27,39
2167,2020-09-16,?,1,1,6,14,36,45
2168,2020-09-17,?,1,2,4,19,24,39
2169,2020-09-18,?,1,5,26,30,41,43
2170,2020-09-19,?,1,2,4,11,22,35
2171,2020-09-20,?,3,7,9,21,26,43
2172,2020-09-21,?,2,19,23,25,28,43
2173,2020-09-22,?,1,4,26,28,43,45
2174,2020-09-23,?,1,6,16,32,43,44
2175,2020-09-24,?,4,1,7,15,20,45
2176,2020-09-25,?,4,15,25,32,39,40
2177,2020-09-26,?,3,5,10,13,14,30
2178,2020-09-27,?,2,2,19,25,32,36
2179,2020-09-28,?,4,18,24,27,40,42
2180,2020-09-29,?,3,4,6,8,27,39
2181,2020-09-30,?,3,6,12,24,27,35
2182,2020-10-01,?,1,13,18,30,35,39
2183,2020-10-02,?,4,2,7,8,9,17
2184,2020-10-03,?,2,8,13,28,39,42
2185,2020-10-04,?,2,14,25,38,43,44
2186,2020-10-05,?,3,12,16,30,35,39
2187,2020-10-06,?,4,4,5,32,36,37
2188,2020-10-07,?,3,8,13,35,40,45
2189,2020-10-08,?,3,2,8,20,21,37
2190,2020-10-09,?,2,18,23,31,33,37
2191,2020-10-10,?,2,7,8,18,31,33
2192,2020-10-11,?,4,1,5,6,12,36
2193,2020-10-12,?,3,1,5,24,38,44
2194,2020-10-13,?,2,4,8,9,24,34
2195,2020-10-14,?,1,4,18,32,44,45
2196,2020-10-15,?,1,13,24,38,42,43
2197,2020-10-16,?,3,19,21,23,31,42
2198,2020-10-17,?,3,1,20,23,25,45
2199,2020-10-18,?,4,6,8,21,26,27
2200,2020-10-19,?,4,2,11,29,35,41
2201,2020-10-20,?,4,9,10,21,22,44
2202,2020-10-21,?,1,10,36,39,40,44
2203,2020-10-22,?,1,5,17,24,29,36
2204,2020-10-23,?,2,5,6,15,34,44
2205,2020-10-24,?,1,15,24,26,32,38
2206,2020-10-25,?,4,3,5,30,32,39
2207,2020-10-26,?,3,3,11,16,22,37
2208,2020-10-27,?,3,3,8,24,33,41
2209,2020-10-28,?,1,4,15,16,26,38
2210,2020-10-29,?,3,14,38,39,41,43
2211,2020-10-30,?,3,3,9,15,21,34
2212,2020-10-31,?,2,6,27,28,32,35
2213,2020-11-01,?,3,21,24,37,41,45
2214,2020-11-02,?,4,5,12,24,29,31
2215,2020-11-03,?,1,1,20,22,25,33
2216,2020-11-04,?,2,1,5,14,26,31
2217,2020-11-05,?,1,4,5,19,30,41
2218,2020-11-06,?,1,11,13,15,21,43
2219,2020-11-07,?,2,7,20,22,27,34
2220,2020-11-08,?,1,5,22,31,34,45
2221,2020-11-09,?,3,3,19,20,25,42
2222,2020-11-10,?,4,2,22,35,38,41
2223,2020-11-11,?,3,3,9,27,28,41
2224,2020-11-12,?,2,4,18,19,24,43
2225,2020-11-13,?,1,8,13,23,24,37
2226,2020-11-14,?,4,2,6,23,30,39
2227,2020-11-15,?,2,1,5,10,13,15
2228,2020-11-16,?,1,10,15,22,25,35
2229,2020-11-17,?,3,15,18,22,25,44
2230,2020-11-18,?,3,15,19,24,26,27
2231,2020-11-19,?,3,2,16,19,24,27
2232,2020-11-20,?,2,2,11,14,32,44
2233,2020-11-21,?,3,11,17,21,22,33
2234,2020-11-22,?,1,5,8,11,23,44
2235,2020-11-23,?,2,15,22,24,37,40
2236,2020-11-24,?,1,13,18,19,34,37
2237,2020-11-25,?,2,2,6,33,39,45
2238,2020-11-26,?,2,9,17,31,43,44
2239,2020-11-27,?,4,1,24,29,39,42
2240,2020-11-28,?,2,1,2,21,24,44
2241,2020-11-29,?,3,5,9,11,22,45
2242,2020-11-30,?,4,3,5,24,25,40
2243,2020-12-01,?,4,1,14,36,40,43
2244,2020-12-02,?,1,9,14,15,27,36
2245,2020-12-03,?,4,3,5,25,35,36
2246,2020-12-04,?,3,3,18,24,38,43
2247,2020-12-05,?,2,1,11,24,32,43
2248,2020-12-06,?,1,29,34,36,38,45
2249,2020-12-07,?,4,17,26,30,35,42
2250,2020-12-08,?,1,1,14,17,23,34
2251,2020-12-09,?,2,4,18,22,37,44
2252,2020-12-10,?,3,7,8,12,27,40
2253,2020-12-11,?,2,7,13,15,32,43
2254,2020-12-12,?,1,10,11,16,22,43
2255,2020-12-13,?,3,19,21,29,30,32
2256,2020-12-14,?,4,7,22,29,42,43
2257,2020-12-15,?,4,9,14,19,36,42
2258,2020-12-16,?,2,11,19,21,24,44
2259,2020-12-17,?,1,1,23,32,34,45
2260,2020-12-18,?,2,6,10,27,37,41
2261,2020-12-19,?,1,12,16,17,33,44
2262,2020-12-20,?,2,14,16,27,43,44
2263,2020-12-21,?,4,14,23,26,37,43
2264,2020-12-22,?,2,5,19,22,28,36
2265,2020-12-23,?,1,7,14,20,21,25
2266,2020-12-24,?,2,21,24,26,29,38
2267,2020-12-25,?,3,16,26,32,33,35
2268,2020-12-26,?,2,24,28,34,36,43
2269,2020-12-27,?,4,3,23,34,39,45
2270,2020-12-28,?,4,11,41,42,44,45
2271,2020-12-29,?,3,8,15,32,35,40
2272,2020-12-30,?,3,11,13,19,31,44
2273,2020-12-31,?,2,19,23,27,32,42
2274,2021-01-01,?,3,5,9,17,22,34
2275,2021-01-02,?,4,5,9,16,27,29
2276,2021-01-03,?,1,7,20,25,38,43
2277,2021-01-04,?,3,10,18,30,36,42
2278,2021-01-05,?,2,8,14,29,31,40
2279,2021-01-06,?,1,13,18,22,26,38
2280,2021-01-07,?,2,10,16,20,31,33
2281,2021-01-08,?,2,5,12,22,28,31
2282,2021-01-09,?,3,7,18,31,38,45
2283,2021-01-10,?,4,17,21,32,33,39
2284,2021-01-11,?,1,22,25,28,33,44
2285,2021-01-12,?,1,8,24,31,44,45
2286,2021-01-13,?,3,1,11,14,33,40
2287,2021-01-14,?,2,8,17,23,30,39
2288,2021-01-15,?,3,9,25,27,33,42
2289,2021-01-16,?,1,1,10,14,35,38
2290,2021-01-17,?,3,1,12,19,21,29
2291,2021-01-18,?,2,7,14,17,22,30
2292,2021-01-19,?,4,7,9,16,19,45
2293,2021-01-20,?,1,6,19,25,32,45
2294,2021-01-21,?,1,12,32,33,36,44
2295,2021-01-22,?,4,2,5,12,32,35
2296,2021-01-23,?,1,11,14,23,38,44
2297,2021-01-24,?,2,13,32,34,35,43
2298,2021-01-25,?,2,11,21,25,32,33
2299,2021-01-26,?,4,14,23,27,34,42
2300,2021-01-27,?,3,13,34,38,44,45
2301,2021-01-28,?,3,13,31,36,44,45
2302,2021-01-29,?,4,10,11,35,38,42
2303,2021-01-30,?,4,15,16,32,33,44
2304,2021-01-31,?,4,10,13,23,24,28
2305,2021-02-01,?,2,1,11,26,39,45
2306,2021-02-02,?,4,19,33,35,38,41
2307,2021-02-03,?,4,7,15,27,34,42
2308,2021-02-04,?,3,2,6,19,22,33
2309,2021-02-05,?,3,1,5,28,34,41
2310,2021-02-06,?,1,7,12,22,25,32
2311,2021-02-07,?,3,8,13,16,17,28
2312,2021-02-08,?,2,2,8,25,27,39
2313,2021-02-09,?,3,3,7,9,12,45
2314,2021-02-10,?,3,20,21,26,32,37
2315,2021-02-11,?,3,18,26,28,31,43
2316,2021-02-12,?,4,19,24,27,38,45
2317,2021-02-13,?,3,9,17,18,34,40
2318,2021-02-14,?,3,1,9,21,35,40
2319,2021-02-15,?,4,1,22,24,32,45
2320,2021-02-16,?,3,16,27,33,36,38
2321,2021-02-17,?,4,4,5,8,14,35
2322,2021-02-18,?,3,3,10,11,38,43
2323,2021-02-19,?,4,16,20,24,42,44
2324,2021-02-20,?,4,3,9,16,21,29
2325,2021-02-21,?,3,19,20,29,41,44
2326,2021-02-22,?,1,8,9,18,19,40
2327,2021-02-23,?,3,17,20,21,28,32
2328,2021-02-24,?,4,1,9,17,24,25
2329,2021-02-25,?,2,4,23,25,26,34
2330,2021-02-26,?,2,2,3,4,11,42
2331,2021-02-27,?,1,13,14,28,29,38
2332,2021-02-28,?,1,3,10,18,21,27
2333,2021-03-01,?,3,6,28,34,35,37
2334,2021-03-02,?,4,10,18,31,37,38
2335,2021-03-03,?,3,3,10,24,36,39
2336,2021-03-04,?,1,1,17,18,25,42
2337,2021-03-05,?,3,3,9,26,32,35
2338,2021-03-06,?,3,4,13,18,23,41
2339,2021-03-07,?,3,1,5,12,32,43
2340,2021-03-08,?,2,6,14,18,31,39
2341,2021-03-09,?,4,22,23,25,32,41
2342,2021-03-10,?,1,1,3,13,27,31
2343,2021-03-11,?,2,8,10,13,24,32
2344,2021-03-12,?,1,1,15,22,30,43
2345,2021-03-13,?,4,18,24,27,29,33
2346,2021-03-14,?,1,27,29,32,38,39
2347,2021-03-15,?,3,9,19,25,39,44
2348,2021-03-16,?,3,12,13,21,23,34
2349,2021-03-17,?,4,3,7,19,27,41
2350,2021-03-18,?,4,2,13,18,21,34
2351,2021-03-19,?,1,2,5,7,25,42
2352,2021-03-20,?,2,4,12,14,20,22
2353,2021-03-21,?,2,8,10,23,38,40
2354,2021-03-22,?,1,2,10,14,26,39
2355,2021-03-23,?,3,30,34,35,41,45
2356,2021-03-24,?,3,7,28,37,40,43
2357,2021-03-25,?,2,7,8,21,22,25
2358,2021-03-26,?,1,27,32,37,38,45
2359,2021-03-27,?,2,1,13,20,35,36
2360,2021-03-28,?,2,1,5,19,39,43
2361,2021-03-29,?,2,2,6,9,26,36
2362,2021-03-30,?,4,1,5,18,30,35
2363,2021-03-31,?,3,5,8,19,29,44
2364,2021-04-01,?,2,26,27,31,32,38
2365,2021-04-02,?,1,9,10,23,28,44
2366,2021-04-03,?,3,6,11,19,33,39
2367,2021-04-04,?,2,13,14,17,18,42
2368,2021-04-05,?,1,7,26,37,38,40
2369,2021-04-06,?,3,3,19,28,30,32
2370,2021-04-07,?,2,14,19,24,32,44
2371,2021-04-08,?,1,1,9,29,36,39
2372,2021-04-09,?,3,12,17,30,39,41
2373,2021-04-10,?,2,25,27,35,37,41
2374,2021-04-11,?,4,18,33,36,41,42
2375,2021-04-12,?,2,4,5,29,33,40
2376,2021-04-13,?,4,15,20,24,27,43
2377,2021-04-14,?,4,12,21,24,36,42
2378,2021-04-15,?,2,3,15,18,22,24
2379,2021-04-16,?,2,17,27,28,31,35
2380,2021-04-17,?,4,5,21,31,33,40
2381,2021-04-18,?,1,9,29,30,31,44
2382,2021-04-19,?,3,12,22,34,42,43
2383,2021-04-20,?,1,18,19,33,38,45
2384,2021-04-21,?,3,8,10,29,32,36
2385,2021-04-22,?,1,4,18,23,39,44
2386,2021-04-23,?,1,3,20,26,32,45
2387,2021-04-24,?,3,14,25,34,39,40
2388,2021-04-25,?,4,1,11,19,30,33
2389,2021-04-26,?,1,1,4,19,27,33
2390,2021-04-27,?,4,14,24,25,38,45
2391,2021-04-28,?,2,1,5,27,32,38
2392,2021-04-29,?,1,14,16,19,25,44
2393,2021-04-30,?,3,9,10,15,29,38
2394,2021-05-01,?,4,14,32,33,34,41
2395,2021-05-02,?,1,18,31,34,35,41
2396,2021-05-03,?,4,2,3,20,31,38
2397,2021-05-04,?,1,7,11,20,39,44
2398,2021-05-05,?,3,5,14,19,35,38
2399,2021-05-06,?,4,12,19,31,39,43
2400,2021-05-07,?,4,2,3,6,16,26
2401,2021-05-08,?,1,5,8,20,29,30
2402,2021-05-09,?,2,3,11,14,16,29
2403,2021-05-10,?,2,13,24,31,32,37
2404,2021-05-11,?,2,2,18,19,27,32
2405,2021-05-12,?,1,5,7,10,24,37
2406,2021-05-13,?,2,6,24,37,43,45
2407,2021-05-14,?,4,4,7,24,34,45
2408,2021-05-15,?,3,18,30,35,36,39
2409,2021-05-16,?,2,15,18,25,34,36
2410,2021-05-17,?,4,2,12,39,40,41
2411,2021-05-18,?,2,12,17,22,39,43
2412,19.05.21,?,1,12,16,17,39,40
2413,20.05.21,?,2,18,27,34,35,36
2414,21.05.21,?,1,25,26,29,39,42
2415,22.05.21,?,3,7,9,13,17,31
2416,23.05.21,?,2,3,4,13,26,40
2417,24.05.21,?,1,10,13,28,36,37
2418,25.05.21,?,2,11,15,20,21,31
2419,26.05.21,?,4,4,12,23,33,45
2420,27.05.21,?,2,2,4,10,39,40
2421,28.05.21,?,3,10,11,26,38,43
2422,29.05.21,?,3,2,3,10,19,23
2423,30.05.21,?,2,16,17,20,27,43
2424,31.05.21,?,3,23,24,30,42,43
2425,01.06.21,?,3,8,21,23,29,43
2426,02.06.21,?,3,8,26,32,42,44
2427,03.06.21,?,3,3,13,17,18,37
2428,04.06.21,?,1,10,27,32,37,45
2429,05.06.21,?,1,16,17,25,41,44
2430,06.06.21,?,1,3,16,32,33,34
2431,07.06.21,?,3,6,9,10,38,40
2432,08.06.21,?,1,2,4,30,31,44
2433,09.06.21,?,2,9,22,23,30,37
2434,10.06.21,?,1,8,13,20,21,31
2435,11.06.21,?,3,8,15,20,22,25
2436,12.06.21,?,4,2,21,25,29,40
2437,13.06.21,?,2,7,15,18,41,45
2438,14.06.21,?,2,16,18,34,37,40
2439,15.06.21,?,2,19,20,33,41,45
2440,16.06.21,?,3,1,3,10,18,39
2441,17.06.21,?,2,21,25,26,31,33
2442,18.06.21,?,3,4,6,30,37,43
2443,19.06.21,?,3,7,8,17,20,34
2444,20.06.21,?,4,1,2,21,32,44
2445,21.06.21,?,1,2,7,10,43,44
2446,22.06.21,?,2,10,14,31,32,42
2447,23.06.21,?,1,5,7,8,24,26
2448,24.06.21,?,4,5,20,23,33,43
2449,25.06.21,?,1,7,8,20,25,34
2450,26.06.21,?,4,13,22,25,28,30
2451,27.06.21,?,3,3,12,15,16,30
2452,28.06.21,?,3,7,19,26,29,39
2453,29.06.21,?,2,7,9,14,28,33
2454,30.06.21,?,1,4,20,21,22,44
2455,01.07.21,?,1,15,21,25,37,39
2456,02.07.21,?,4,8,17,25,26,28
2457,03.07.21,?,3,3,15,19,37,41
2458,04.07.21,?,2,11,18,21,36,45
2459,05.07.21,?,1,22,29,30,39,44
2460,06.07.21,?,4,12,16,27,35,38
2461,07.07.21,?,1,2,17,18,38,41
2462,08.07.21,?,2,3,5,10,13,27
2463,09.07.21,?,1,4,7,33,35,43
2464,10.07.21,?,4,3,11,13,30,34
2465,11.07.21,?,3,4,22,31,40,42
2466,12.07.21,?,1,7,11,23,31,38
2467,13.07.21,?,2,3,31,34,41,42
2468,14.07.21,?,3,1,3,24,30,36
2469,15.07.21,?,1,2,5,28,30,45
2470,16.07.21,?,2,3,14,15,27,45
2471,17.07.21,?,1,3,5,28,32,40
2472,18.07.21,?,3,4,27,33,39,42
2473,19.07.21,?,3,6,18,20,37,45
2474,20.07.21,?,3,11,21,26,38,39
2475,21.07.21,?,3,4,21,25,37,40
2476,22.07.21,?,4,8,24,31,35,39
2477,23.07.21,?,1,14,31,32,33,43
2478,24.07.21,?,1,6,25,28,42,43
2479,25.07.21,?,4,1,2,10,29,36
2480,26.07.21,?,4,6,24,26,28,40
2481,27.07.21,?,3,1,8,13,15,17
2482,28.07.21,?,1,1,3,28,29,41
2483,29.07.21,?,2,5,20,24,27,42
2484,30.07.21,?,4,2,4,9,22,30
2485,31.07.21,?,2,1,20,28,34,39
2486,01.08.21,?,3,3,8,13,26,43
2487,02.08.21,?,3,2,12,23,28,43
2488,03.08.21,?,4,6,17,20,22,35
2489,04.08.21,?,3,2,7,14,26,31
2490,05.08.21,?,2,4,14,30,36,44
2491,06.08.21,?,3,3,18,24,25,34
2492,07.08.21,?,3,2,6,12,13,15
2493,08.08.21,?,3,6,19,35,36,43
2494,09.08.21,?,1,1,9,11,13,25
2495,10.08.21,?,2,5,30,35,44,45
2496,11.08.21,?,1,1,7,14,22,40
2497,12.08.21,?,1,13,32,34,41,43
2498,13.08.21,?,3,3,9,11,14,21
2499,14.08.21,?,1,6,10,11,20,21
2500,15.08.21,?,3,2,9,26,27,40
2501,16.08.21,?,4,19,21,22,26,32
2502,17.08.21,?,1,2,6,10,41,42
2503,18.08.21,?,1,10,14,23,36,39
2504,19.08.21,?,2,5,9,21,33,42
2505,20.08.21,?,1,7,9,18,29,32
2506,21.08.21,?,1,1,2,8,14,24
2507,22.08.21,?,4,9,17,24,25,34
2508,23.08.21,?,2,5,20,21,29,42
2509,24.08.21,?,2,4,11,12,25,30
2510,25.08.21,?,4,1,4,11,28,36
2511,26.08.21,?,1,1,10,20,27,34
2512,27.08.21,?,1,20,28,31,41,44
2513,28.08.21,?,2,5,13,17,37,45
2514,29.08.21,?,2,8,18,25,26,40
2515,30.08.21,?,2,1,2,5,35,36
2516,31.08.21,?,2,6,14,16,17,35
2517,01.09.21,?,1,13,22,23,33,35
2518,02.09.21,?,2,6,18,27,30,36
2519,03.09.21,?,2,4,5,14,20,29
2520,04.09.21,?,1,4,5,9,31,34
2521,05.09.21,?,1,1,6,11,28,36
2522,06.09.21,?,1,1,8,30,40,42
2523,07.09.21,?,2,12,13,27,28,40
2524,08.09.21,?,1,5,10,19,30,31
2525,09.09.21,?,3,11,13,34,35,39
2526,10.09.21,?,1,9,11,20,25,27
2527,11.09.21,?,4,10,18,32,33,39
2528,12.09.21,?,3,6,11,14,33,37
2529,13.09.21,?,2,1,9,18,26,30
2530,14.09.21,?,3,18,23,25,41,44
2531,15.09.21,?,4,1,14,28,38,43
2532,16.09.21,?,2,6,17,29,33,37
2533,17.09.21,?,3,4,32,33,40,45
2534,18.09.21,?,1,24,27,38,41,42
2535,19.09.21,?,3,1,6,11,31,39
2536,20.09.21,?,3,3,13,16,24,45
2537,21.09.21,?,4,9,14,31,37,42
2538,22.09.21,?,3,8,24,27,35,38
2539,23.09.21,?,2,4,10,19,30,44
2540,24.09.21,?,2,2,7,10,12,33
2541,25.09.21,?,4,1,3,6,11,29
2542,26.09.21,?,4,2,17,36,37,44
2543,27.09.21,?,1,11,26,28,33,43
2544,28.09.21,?,4,4,5,15,17,30
2545,29.09.21,?,1,17,22,36,40,41
2546,30.09.21,?,2,12,18,38,44,45
2547,01.10.21,?,4,17,19,23,38,41
2548,02.10.21,?,1,16,19,33,36,43
2549,03.10.21,?,3,3,7,38,42,43
2550,04.10.21,?,1,11,12,23,36,44
2551,05.10.21,?,3,1,4,26,36,37
2552,06.10.21,?,2,3,8,15,25,27
2553,07.10.21,?,3,5,8,11,21,37
2554,08.10.21,?,1,5,20,23,25,31
2555,09.10.21,?,3,27,28,32,36,44
2556,10.10.21,?,1,11,13,23,31,38
2557,11.10.21,?,4,4,7,8,13,16
2558,12.10.21,?,2,7,18,19,25,35
2559,13.10.21,?,4,1,3,21,29,37
2560,14.10.21,?,4,3,15,23,27,44
2561,15.10.21,?,3,20,23,31,37,40
2562,16.10.21,?,4,12,32,36,39,43
2563,17.10.21,?,3,3,5,12,18,31
2564,18.10.21,?,1,25,26,27,29,40
2565,19.10.21,?,3,9,19,29,30,45
2566,20.10.21,?,1,10,14,18,30,45
2567,21.10.21,?,4,1,15,19,22,41
2568,22.10.21,?,2,6,8,23,28,33
2569,23.10.21,?,2,13,32,39,44,45
2570,24.10.21,?,3,23,25,28,32,41
2571,25.10.21,?,2,5,6,29,30,35
2572,26.10.21,?,1,10,26,29,35,43
2573,27.10.21,?,2,2,3,5,15,43
2574,28.10.21,?,1,3,19,21,34,35
2575,29.10.21,?,1,24,32,33,41,43
2576,30.10.21,?,2,4,5,7,24,31
2577,31.10.21,?,4,6,10,13,18,42
2578,01.11.21,?,3,13,21,27,31,36
2579,02.11.21,?,1,1,13,14,30,38
2580,03.11.21,?,1,13,22,25,28,42
2581,04.11.21,?,4,3,30,34,37,44
2582,05.11.21,?,1,3,9,20,37,43
2583,06.11.21,?,2,17,18,27,32,39
2584,07.11.21,?,2,16,17,35,40,45
2585,08.11.21,?,3,18,23,32,36,37
2586,09.11.21,?,4,1,2,25,27,37
2587,10.11.21,?,1,4,10,21,32,43
2588,11.11.21,?,2,3,8,11,26,45
2589,12.11.21,?,2,1,8,21,23,27
2590,13.11.21,?,4,3,30,34,40,43
